,etherscan,opensea,owned,ethereums_spent,dollar_spent,ethereums_earned,dollar_earned,First_punk,Last_punk
272,0x076d14,0,5,113.65,402287.0,0.0,0.0,"Mar 28, 2021","Mar 30, 2021"
273,0x8225ac,0,5,0.0,0.0,0.0,0.0,"Aug 22, 2021","Aug 22, 2021"
274,0xb09068,0,5,0.0,0.0,89.99,318538.0,"Aug 7, 2021","Aug 7, 2021"
275,0xb4d8b8,0,5,0.0,0.0,0.0,0.0,"May 5, 2021","May 5, 2021"
276,0xbcb8c5,0,5,0.0,0.0,45.0,159286.0,"Aug 8, 2021","Aug 8, 2021"
277,0x574a3f,0,5,179.38,634951.0,0.0,0.0,"Jul 28, 2021","Aug 1, 2021"
278,0x4f3a12,0,5,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
279,0x3f1724,0,5,6.26,22159.0,156.9,555379.0,"Nov 20, 2017","May 22, 2020"
280,0x81b9a5,0,5,150.74,533574.0,107.5,380518.0,"Sep 29, 2020","May 13, 2021"
281,0xcd8edd,1,5,3.69,13051.0,67.05,237348.0,"Aug 3, 2017","Sep 10, 2017"
282,0xa9bfa9,0,5,0.0,0.0,5.1,18052.0,"Jun 23, 2017","Jun 23, 2017"
283,0x560b92,0,5,2.68,9486.0,0.0,0.0,"Jul 10, 2017","Jul 11, 2017"
284,0xc8c115,0,5,1.03,3646.0,1.0,3540.0,"Jun 23, 2017","Jul 10, 2017"
285,0xddfdcb,0,5,1160.0,4110000.0000000005,1090.0,3840000.0,"Feb 14, 2021","Aug 1, 2021"
286,0xa6e2e9,0,5,88.48,313193.0,910.55,3220000.0,"Jun 23, 2017","Jun 23, 2017"
287,0x2e2e26,0,5,3.51,12439.0,60.0,212382.0,"Dec 20, 2018","Jan 16, 2021"
288,0x5320f1,0,5,152.14,538530.0,0.0,0.0,"Apr 14, 2021","Aug 20, 2021"
289,0xb5b84e,0,5,126.99,449506.0,0.0,0.0,"Feb 20, 2021","May 3, 2021"
290,0xaec988,0,5,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
291,0xc46f43,0,5,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
292,0xfaf9f6,0,5,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
293,0x513068,0,5,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
294,0x000002,0,5,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
295,0xb716b0,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
296,0xa8aaa1,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
297,0x28c42d,0,4,0.0,0.0,333.25,1180000.0,"Jun 23, 2017","Jun 23, 2017"
298,0x6c22fa,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
299,0x888104,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
300,0x00668b,1,4,245.81,870094.0,154.68,547521.0,"Sep 12, 2020","Jun 19, 2021"
301,0xb5e6ac,0,4,583.24,2060000.0,313.75,1110000.0,"May 10, 2021","Aug 17, 2021"
302,0xee269a,0,4,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
303,0x4da94e,1,4,85.33,302043.0,0.0,0.0,"Apr 15, 2021","Apr 15, 2021"
304,0x1db2eb,0,4,510.67,1810000.0,0.0,0.0,none,none
305,0xc404dd,0,4,97.89,346501.0,0.0,0.0,"Jul 7, 2021","Aug 23, 2021"
306,0x5b713f,0,4,172.99,612333.0,0.0,0.0,"Mar 23, 2021","Aug 22, 2021"
307,0xa34d2d,0,4,445.69,1580000.0,569.17,2009999.9999999998,"Jun 23, 2021","Aug 23, 2021"
308,0xf5993d,0,4,0.0,0.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
309,0x3d4dfe,0,4,0.0,0.0,0.0,0.0,none,none
310,0x9ef55a,0,4,0.0,0.0,0.0,0.0,"May 15, 2021","May 15, 2021"
311,0xd3e2e7,0,4,517.3,1830000.0,894.55,3170000.0,"Jan 9, 2021","Apr 11, 2021"
312,0x975581,0,4,86.0,304414.0,0.0,0.0,"Jun 22, 2021","Jun 22, 2021"
313,0xcec3dc,0,4,0.0,0.0,0.0,0.0,"May 5, 2021","May 5, 2021"
314,0x9ad613,0,4,0.0,0.0,0.0,0.0,"May 9, 2021","May 9, 2021"
315,0xdda77c,0,4,520.24,1840000.0,258.68,915650.0,"Aug 23, 2021","Aug 23, 2021"
316,0x6aeda0,0,4,553.95,1960000.0,0.0,0.0,none,none
317,0x7f69c5,0,4,61.5,217692.0,0.0,0.0,"May 31, 2021","Jun 6, 2021"
318,0x38b80a,0,4,0.0,0.0,0.0,0.0,none,none
319,0xfab9b8,0,4,0.0,0.0,1910.0,6750000.0,"Dec 28, 2019","Dec 29, 2019"
320,0xbf23b3,0,4,0.0,0.0,0.0,0.0,"Aug 15, 2021","Aug 15, 2021"
321,0x2079c2,0,4,130.91,463382.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
322,0xb9fddb,0,4,238.5,844218.0,131.0,463701.0,"Feb 15, 2021","Feb 20, 2021"
323,0x4c02b8,0,4,133.99,474284.0,666.9,2360000.0,none,none
324,0x068315,0,4,103.97,368023.0,0.0,0.0,"Mar 12, 2021","Mar 13, 2021"
325,0x1919db,0,4,8240.0,29150000.0,8990.0,31830000.0,"Jun 4, 2021","Aug 23, 2021"
326,0x6456f2,0,4,25.0,88492.0,0.0,0.0,"May 24, 2021","Jul 20, 2021"
327,0x0eb9a7,1,4,470.58,1670000.0,756.33,2680000.0,"Sep 26, 2020","Mar 8, 2021"
328,0xef6d69,0,4,131.98,467170.0,175.0,619447.0,"Mar 8, 2021","Jun 29, 2021"
329,0x97db27,0,4,1580.0,5610000.0,1550.0,5490000.0,"Apr 20, 2021","Aug 24, 2021"
330,0x4680cb,0,4,1320.0,4690000.0,925.69,3280000.0,"Aug 1, 2021","Aug 23, 2021"
331,0xd72bb0,0,4,599.67,2120000.0,215.47,762699.0,"Jul 30, 2021","Aug 7, 2021"
332,0x792b37,1,4,36.75,130084.0,150.0,530955.0,"Oct 9, 2020","Oct 14, 2020"
333,0x98e639,0,4,0.0,0.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
334,0x4c3f90,0,4,193.42,684651.0,89.89,318184.0,"Mar 12, 2021","Jul 31, 2021"
335,0x18ee9c,0,4,1850.0,6540000.0,1400.0,4960000.0,"Mar 30, 2021","Aug 24, 2021"
336,0x51cd54,0,4,3.91,13840.0,0.0,0.0,"Sep 10, 2020","Sep 10, 2020"
337,0xc79b1c,0,4,451.19,1600000.0,0.0,0.0,none,none
338,0x0cacc6,0,4,0.0,0.0,0.0,0.0,"Feb 19, 2021","Feb 19, 2021"
339,0xd7e077,0,4,93.17,329780.0,0.0,0.0,"Apr 6, 2021","Apr 11, 2021"
340,0xf2ef56,0,4,562.47,1990000.0,0.0,0.0,none,none
341,0x0481ac,1,4,10.2,36105.0,0.0,0.0,"May 3, 2021","May 4, 2021"
342,0xb813c6,0,4,0.0,0.0,455.21,1610000.0,"Mar 17, 2021","Mar 17, 2021"
343,0xc22e7d,0,4,86.38,305759.0,0.0,0.0,"Jun 25, 2021","Jun 26, 2021"
344,0x2b9410,0,4,430.0,1520000.0,0.0,0.0,"Aug 1, 2021","Aug 20, 2021"
345,0xdc25e8,0,4,238.0,842449.0,517.98,1830000.0,"Jun 2, 2021","Jul 31, 2021"
346,0x930af7,0,4,374.18,1320000.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
347,0xc842ce,0,4,122.99,435348.0,80.0,283176.0,"May 7, 2021","Aug 23, 2021"
348,0xf1ad94,0,4,0.0,0.0,1400.0,4940000.0,"Jun 23, 2017","Jun 23, 2017"
349,0xdf6754,0,4,0.0,0.0,0.0,0.0,"Feb 27, 2021","Apr 11, 2021"
350,0x4074bc,0,4,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
351,0x830cc1,0,4,44.49,157481.0,95.0,336271.0,"Mar 8, 2021","May 2, 2021"
352,0x61f52f,0,4,185.0,654844.0,0.0,0.0,"Aug 12, 2021","Aug 12, 2021"
353,0x9d9de0,0,4,233.99,828254.0,0.0,0.0,"Jul 30, 2021","Aug 6, 2021"
354,0x97e9a4,0,4,0.0,0.0,0.0,0.0,none,none
355,0x538285,0,4,369.69,1310000.0,0.0,0.0,"Aug 8, 2021","Aug 9, 2021"
356,0x25f9e2,0,4,730.53,2590000.0,484.41,1710000.0,"Aug 22, 2021","Aug 22, 2021"
357,0x8fb3a8,0,4,0.0,0.0,0.0,0.0,"May 7, 2021","May 7, 2021"
358,0xc06dbd,0,4,41.0,145128.0,0.0,0.0,"Feb 5, 2021","Mar 7, 2021"
359,0x2f7f6f,0,4,4.99,17663.0,51.08,180808.0,"Aug 10, 2019","Aug 10, 2019"
360,0xb9afc8,0,4,45.54,161198.0,45.49,161021.0,"Jan 27, 2021","May 16, 2021"
361,0x5b1c25,0,4,0.0,0.0,0.0,0.0,"Mar 25, 2021","Apr 14, 2021"
362,0x85560d,0,4,0.0,0.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
363,0x2536c0,0,4,122.61,433988.0,0.0,0.0,"Apr 2, 2021","Apr 5, 2021"
364,0x384bfb,0,4,0.0,0.0,95.0,336271.0,"Feb 21, 2021","Feb 21, 2021"
365,0xa9c206,0,4,3.65,12920.0,0.0,0.0,"Sep 27, 2019","Nov 13, 2019"
366,0x865904,0,4,0.0,0.0,0.0,0.0,"May 14, 2021","May 14, 2021"
367,0x09bdf0,0,4,0.7,2478.0,0.0,0.0,"Jul 6, 2017","Jun 15, 2018"
368,0xef3f3e,0,4,1020.0,3620000.0,655.64,2320000.0,"Aug 13, 2021","Aug 24, 2021"
369,0x0a28cb,0,4,0.0,0.0,0.0,0.0,none,none
370,0xa0bc78,0,4,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
371,0xcfc505,0,4,209.66,742133.0,0.0,0.0,"Apr 19, 2021","Aug 17, 2021"
372,0x4136e3,0,4,2.03,7186.0,0.0,0.0,"Oct 13, 2019","Oct 15, 2019"
373,0x592a51,0,4,0.56,1965.0,0.0,0.0,"Dec 6, 2017","Jan 12, 2018"
374,0xe34bde,0,4,0.0,0.0,6.5,23008.0,"Feb 8, 2021","Feb 8, 2021"
375,0xeb1c22,0,4,143.0,506177.0,0.0,0.0,"Mar 31, 2021","May 3, 2021"
376,0xdd3a68,0,4,460.0,1630000.0,0.0,0.0,none,none
377,0x007508,0,4,0.0,0.0,158.0,559273.0,"Jun 23, 2017","Jun 23, 2017"
378,0xf6bc89,0,4,277.38,981842.0,1110.0,3940000.0,"Jul 10, 2021","Jul 31, 2021"
379,0x606e83,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
380,0x3fba2d,0,4,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
381,0x423997,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
382,0x271b97,0,3,0.0,0.0,0.0,0.0,"Apr 26, 2021","Apr 26, 2021"
383,0x042ebb,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
384,0xbf9888,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
385,0x05083f,0,3,83.48,295494.0,0.0,0.0,"Mar 13, 2021","Mar 14, 2021"
386,0x9f586e,0,3,868.57,3070000.0,553.0,1960000.0,"Aug 22, 2021","Aug 23, 2021"
387,0x56e6be,0,3,0.0,0.0,0.0,0.0,none,none
388,0x9cc5f0,0,3,90.99,322077.0,0.0,0.0,"Feb 22, 2021","Mar 1, 2021"
389,0x54be3a,0,3,99.85,353439.0,0.0,0.0,"Apr 29, 2021","Aug 6, 2021"
390,0x999e77,0,3,888.8,3150000.0,0.0,0.0,none,none
391,0xde6237,0,3,78.97,279530.0,0.0,0.0,"Apr 23, 2021","Apr 23, 2021"
392,0x7af332,0,3,0.0,0.0,48.87,172985.0,"Aug 22, 2021","Aug 22, 2021"
393,0x78e96b,0,3,0.0,0.0,145.0,513256.0,"Mar 7, 2021","Mar 7, 2021"
394,0x87f806,0,3,533.99,1890000.0,0.0,0.0,none,none
395,0x2ba7f9,0,3,25.15,89023.0,0.0,0.0,"Feb 17, 2021","Feb 17, 2021"
396,0xfe0f33,0,3,111.99,396411.0,0.0,0.0,"Mar 23, 2021","May 3, 2021"
397,0x92ed97,0,3,58.99,208807.0,0.0,0.0,"Feb 19, 2021","Mar 8, 2021"
398,0x30fe9e,0,3,0.0,0.0,0.0,0.0,"May 3, 2021","May 3, 2021"
399,0x4b4c13,0,3,314.99,1110000.0,0.0,0.0,"Aug 3, 2021","Aug 5, 2021"
400,0x440631,0,3,608.19,2150000.0,486.38,1720000.0,"Jul 31, 2021","Aug 23, 2021"
401,0x1b5038,0,3,83.99,297299.0,0.0,0.0,"Feb 23, 2021","Feb 25, 2021"
402,0x4682aa,0,3,69.5,246009.0,0.0,0.0,"Feb 20, 2021","Feb 26, 2021"
403,0x045f16,0,3,0.0,0.0,335.0,1190000.0,"May 15, 2021","May 15, 2021"
404,0x752f4a,0,3,170.49,603483.0,40.0,141588.0,"Aug 18, 2021","Aug 21, 2021"
405,0x5655c4,0,3,0.0,0.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
406,0x961d63,0,3,74.7,264416.0,39.9,141234.0,"Feb 18, 2021","Feb 22, 2021"
407,0xb42bfb,0,3,0.0,0.0,0.0,0.0,none,none
408,0xd68c59,0,3,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
409,0xd12e27,0,3,506.49,1790000.0,266.39,942941.0,"Aug 14, 2021","Aug 25, 2021"
410,0x13f6f1,0,3,90.89,321723.0,0.0,0.0,"Jun 8, 2021","Jul 6, 2021"
411,0x72bf7f,0,3,0.0,0.0,0.0,0.0,"Apr 23, 2021","Apr 23, 2021"
412,0xe8aea1,0,3,78.3,277159.0,0.0,0.0,"Feb 13, 2021","Jul 30, 2021"
413,0x3432b4,0,3,338.99,1200000.0,0.0,0.0,"Mar 16, 2021","Mar 16, 2021"
414,0xcaf473,0,3,0.0,0.0,0.0,0.0,none,none
415,0xd9a657,0,3,574.99,2040000.0,0.0,0.0,"Jul 31, 2021","Aug 23, 2021"
416,0xe2e58b,0,3,245.5,868996.0,75.5,267247.0,"Mar 19, 2021","Jul 31, 2021"
417,0x0dfe9c,0,3,378.99,1340000.0,0.0,0.0,none,none
418,0x778608,0,3,153.23,542388.0,315.0,1120000.0,"Feb 22, 2021","Feb 22, 2021"
419,0x7f9b8c,0,3,131.51,465506.0,58.4,206718.0,"Jul 5, 2021","Jul 31, 2021"
420,0x20eadf,0,3,67.39,238540.0,0.0,0.0,"Feb 22, 2021","Feb 22, 2021"
421,0x78edda,0,3,0.0,0.0,0.0,0.0,"Jul 20, 2021","Aug 4, 2021"
422,0x303662,0,3,59.99,212347.0,0.0,0.0,"Jan 7, 2021","Aug 11, 2021"
423,0xeec5cb,0,3,447.19,1580000.0,225.0,796432.0,"Jun 17, 2021","Aug 23, 2021"
424,0xc33021,0,3,0.0,0.0,0.0,0.0,"Feb 25, 2021","Feb 25, 2021"
425,0xa5d0d5,0,3,105.49,373403.0,27.5,97342.0,"Mar 12, 2021","Mar 17, 2021"
426,0x04c36d,0,3,119.25,422109.0,0.0,0.0,"Aug 20, 2021","Aug 20, 2021"
427,0x20cf73,0,3,344.0,1220000.0,0.0,0.0,none,none
428,0x64d1cb,0,3,0.0,0.0,0.0,0.0,none,none
429,0xee2b7f,0,3,313.3,1110000.0,0.0,0.0,none,none
430,0xa420d9,0,3,0.0,0.0,0.0,0.0,"Jun 29, 2021","Jun 29, 2021"
431,0x2cc02b,0,3,275.88,976532.0,84.95,300698.0,"Jul 27, 2021","Aug 5, 2021"
432,0x9b4575,0,3,155.9,551839.0,55.0,194683.0,"Mar 9, 2021","Aug 6, 2021"
433,0xc15753,0,3,330.0,1170000.0,261.98,927331.0,"Mar 17, 2021","Apr 10, 2021"
434,0x73524b,0,3,0.0,0.0,0.0,0.0,none,none
435,0x62175f,0,3,98.0,346891.0,52.0,184064.0,"Apr 30, 2021","May 11, 2021"
436,0x64756a,0,3,128.28,454073.0,150.0,530955.0,"Apr 21, 2021","May 9, 2021"
437,0x8e3934,0,3,88.24,312343.0,30.0,106191.0,"Feb 22, 2021","Feb 22, 2021"
438,0x22de60,0,3,0.0,0.0,0.0,0.0,"Sep 19, 2020","Sep 20, 2020"
439,0x4dfac3,0,3,98.2,347599.0,70.0,247779.0,"Mar 23, 2021","Mar 25, 2021"
440,0xa397d0,0,3,342.59,1210000.0,130.0,460161.0,"Aug 23, 2021","Aug 23, 2021"
441,0xe9d1ee,0,3,0.0,0.0,0.0,0.0,"Mar 5, 2021","Aug 7, 2021"
442,0x91338c,0,3,537.8,1900000.0,336.5,1190000.0,"Aug 14, 2021","Aug 23, 2021"
443,0xfc4842,0,3,0.0,0.0,0.0,0.0,"Jul 13, 2021","Aug 23, 2021"
444,0x9dfc5a,0,3,82.5,292025.0,125.0,442462.0,"Mar 12, 2021","Aug 23, 2021"
445,0x13623e,0,3,301.65,1070000.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
446,0xed9846,0,3,986.29,3490000.0,943.48,3340000.0,"Apr 18, 2021","Aug 23, 2021"
447,0x5399a0,0,3,22.5,79643.0,228.5,808821.0,"Dec 12, 2020","Feb 11, 2021"
448,0x02c52e,0,3,393.99,1390000.0,0.0,0.0,"Aug 1, 2021","Aug 9, 2021"
449,0x35126e,0,3,0.0,0.0,0.0,0.0,"Jul 26, 2020","Jul 29, 2020"
450,0xc50bc8,0,3,453.8,1610000.0,0.0,0.0,"Aug 16, 2021","Aug 23, 2021"
451,0xf5c1d5,0,3,239.5,847758.0,254.87,902163.0,"Feb 26, 2021","Aug 5, 2021"
452,0xc70a09,1,3,0.0,0.0,15.0,53095.0,"Nov 8, 2020","Nov 8, 2020"
453,0x32cc2e,0,3,0.0,0.0,56.3,199285.0,"Feb 22, 2021","Feb 22, 2021"
454,0x044155,0,3,350.99,1240000.0,0.0,0.0,none,none
455,0x3d8680,0,3,830.44,2940000.0,411.0,1450000.0,"Aug 1, 2021","Aug 23, 2021"
456,0x0ec348,0,3,229.28,811582.0,262.05,927586.0,"Apr 11, 2021","May 22, 2021"
457,0xffa914,0,3,554.0,1960000.0,300.0,1060000.0,"Aug 16, 2021","Aug 16, 2021"
458,0x399abd,0,3,356.64,1260000.0,0.0,0.0,none,none
459,0x541d7b,0,3,0.0,0.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
460,0x7a3022,0,2,305.95,1080000.0,100.0,353970.0,"May 20, 2021","Aug 24, 2021"
461,0x914f4d,0,3,411.2,1460000.0,148.81,526743.0,"Aug 2, 2021","Aug 16, 2021"
462,0x36ed2d,1,3,1910.0,6750000.0,1890.0,6680000.0,"Jul 3, 2021","Aug 23, 2021"
463,0x469bba,0,2,360.99,1280000.0,188.0,665495.0,none,none
464,0x9cbd7d,0,3,0.0,0.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
465,0xd65973,0,3,57.24,202630.0,0.0,0.0,"Feb 21, 2021","May 4, 2021"
466,0x40d775,0,3,0.0,0.0,45.0,159286.0,"Jul 31, 2021","Aug 1, 2021"
467,0xfaa550,0,3,120.5,426534.0,0.0,0.0,"Mar 14, 2021","Apr 30, 2021"
468,0x51d858,0,3,0.0,0.0,0.0,0.0,none,none
469,0x6491bc,0,3,215.0,761035.0,0.0,0.0,"Aug 1, 2021","Aug 6, 2021"
470,0x186980,0,3,1110.0,3940000.0,1020.0,3600000.0,"Aug 6, 2021","Aug 24, 2021"
471,0x05e06f,0,3,29.53,104527.0,0.0,0.0,"Sep 22, 2020","Feb 21, 2021"
472,0xaf5bdc,0,3,4.21,14916.0,0.0,0.0,"May 25, 2020","May 25, 2020"
473,0xbe3106,0,3,0.0,0.0,0.0,0.0,none,none
474,0x0e06d6,0,3,171.4,606705.0,0.0,0.0,"Aug 1, 2021","Aug 4, 2021"
475,0x490791,0,3,0.0,0.0,0.0,0.0,"Aug 16, 2021","Aug 16, 2021"
476,0x1e32a8,0,3,44.51,157552.0,336.68,1190000.0,"Jun 23, 2017","Jul 31, 2021"
477,0x8b007e,0,3,125.0,442462.0,0.0,0.0,"Jun 2, 2021","Aug 1, 2021"
478,0x12f8de,0,3,226.74,802592.0,85.0,300874.0,"Aug 3, 2021","Aug 20, 2021"
479,0x50ec37,0,3,83.42,295282.0,0.0,0.0,"Feb 27, 2021","Apr 21, 2021"
480,0xa80be8,1,3,1.4,4941.0,271.99,962767.0,"Oct 30, 2017","Jun 1, 2018"
481,0x6277a1,0,3,1720.0,6090000.0,1810.0,6400000.0,"Jul 12, 2021","Aug 23, 2021"
482,0xee433c,0,3,470.73,1670000.0,402.9,1430000.0,"Mar 18, 2021","Mar 28, 2021"
483,0x018edc,1,3,10.86,38441.0,65.35,231319.0,"Jan 21, 2021","Feb 11, 2021"
484,0xd0c877,1,3,1.65,5841.0,22.0,77873.0,"Jun 14, 2019","Mar 7, 2021"
485,0x065b72,0,3,0.0,0.0,0.0,0.0,none,none
486,0x1d337f,0,3,18.0,63715.0,443.6,1570000.0,"Feb 24, 2021","Mar 30, 2021"
487,0xee8eee,1,3,745.11,2640000.0,729.34,2580000.0,"Feb 22, 2021","Jun 17, 2021"
488,0xaea8e3,0,3,1460.0,5160000.0,1270.0,4510000.0,"Mar 2, 2021","Aug 24, 2021"
489,0x3185fa,0,3,43.02,152278.0,21.0,74334.0,"Feb 6, 2021","Jun 28, 2021"
490,0xb53349,0,3,433.78,1540000.0,626.23,2220000.0,"Feb 11, 2021","Jul 30, 2021"
491,0xbd4aae,0,3,80.0,283176.0,0.0,0.0,"May 11, 2021","Jul 2, 2021"
492,0xe7449d,0,3,444.0,1570000.0,0.0,0.0,"Aug 6, 2021","Aug 20, 2021"
493,0x3ff68e,0,3,49.67,175817.0,0.0,0.0,"Feb 18, 2021","Feb 21, 2021"
494,0xd038d1,0,3,0.0,0.0,0.0,0.0,none,none
495,0xf40b3d,0,3,217.36,769389.0,748.05,2650000.0,"Sep 26, 2020","May 5, 2021"
496,0x0a690b,1,3,185.02,654915.0,354.95,1260000.0,"Jan 11, 2021","Jul 31, 2021"
497,0x064cfc,0,3,115.0,407065.0,0.0,0.0,"Feb 27, 2021","Feb 27, 2021"
498,0x7c4532,0,3,0.0,0.0,0.0,0.0,"May 2, 2021","Jun 23, 2021"
499,0x38a161,0,3,267.49,946834.0,250.2,885633.0,"Mar 6, 2021","Mar 14, 2021"
500,0x215fed,0,3,0.88,3115.0,0.0,0.0,"May 28, 2018","Nov 30, 2020"
501,0x9f719e,0,3,427.45,1510000.0,0.0,0.0,none,none
502,0x90b653,0,3,0.59,2088.0,82.42,291742.0,"Dec 14, 2017","May 30, 2018"
503,0x94c1d7,0,3,25.39,89873.0,114.5,405296.0,"Dec 17, 2017","Apr 15, 2021"
504,0x9ca9b5,0,3,0.37,1310.0,0.0,0.0,"Dec 21, 2017","Dec 21, 2017"
505,0x278dcb,1,3,2.26,8000.0,35.3,124951.0,"Jul 16, 2017","Jul 24, 2017"
506,0xe703f2,0,3,182.65,646526.0,121.81,431171.0,"Apr 8, 2021","Jul 31, 2021"
507,0x3ab536,0,3,0.34,1186.0,0.0,0.0,"Jul 4, 2018","Nov 3, 2018"
508,0x176546,0,3,0.0,0.0,0.0,0.0,"Jul 6, 2021","Jul 6, 2021"
509,0x9293c3,0,3,184.78,654066.0,32.0,113270.0,"Jan 5, 2021","Aug 14, 2021"
510,0xeb5889,0,3,0.9,3168.0,0.2,708.0,"Dec 15, 2017","Dec 15, 2017"
511,0x81facc,1,3,0.69,2446.0,34.5,122120.0,"Dec 3, 2017","Dec 4, 2017"
512,0x888522,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
513,0x358963,0,3,357.35,1260000.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
514,0x70dd07,0,3,49.0,173445.0,525.0,1860000.0,"Jan 25, 2020","Aug 5, 2021"
515,0xfba169,0,3,0.0,0.0,438.7,1550000.0,"Jun 23, 2017","Jun 23, 2017"
516,0xc830eb,0,3,471.0,1670000.0,0.0,0.0,none,none
517,0x73e4a2,0,3,45.2,159994.0,70.49,249513.0,"Jun 23, 2017","Jul 28, 2021"
518,0x6e5b3f,0,3,0.0,0.0,6.7,23716.0,"Jun 23, 2017","Jun 23, 2017"
519,0x61d9d9,0,3,140.0,495558.0,0.0,0.0,"Apr 14, 2021","May 15, 2021"
520,0x1e5fe5,0,3,0.0,0.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
521,0x1ba947,0,3,461.98,1640000.0,112.0,396446.0,"Aug 6, 2021","Aug 6, 2021"
522,0x7efe3a,0,3,33.98,120279.0,0.0,0.0,"Jan 24, 2021","Jul 11, 2021"
523,0x54863d,0,3,67.9,240346.0,60.0,212382.0,"May 3, 2021","Aug 23, 2021"
524,0x844959,0,3,1.9,6725.0,0.0,0.0,"May 13, 2019","May 24, 2019"
525,0x6e289e,0,3,0.0,0.0,0.0,0.0,none,none
526,0x747be1,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
527,0x1d28a7,0,3,131.99,467205.0,847.88,3000000.0,"Jun 12, 2021","Jul 31, 2021"
528,0xe8ec6f,0,3,362.99,1280000.0,0.0,0.0,none,none
529,0x2e5ccf,0,3,468.88,1660000.0,285.0,1010000.0,"Feb 20, 2021","Aug 23, 2021"
530,0x9b4da8,0,3,413.0,1460000.0,0.0,0.0,none,none
531,0xfe1ece,0,3,0.0,0.0,0.0,0.0,none,none
532,0xe5200a,0,3,235.97,835263.0,0.0,0.0,"Aug 23, 2021","Aug 24, 2021"
533,0x7512c6,0,3,634.59,2250000.0,114.8,406358.0,"Aug 19, 2021","Aug 23, 2021"
534,0x9345d6,0,3,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
535,0xb148cd,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
536,0x91c782,0,2,0.0,0.0,0.0,0.0,"Aug 17, 2021","Aug 24, 2021"
537,0xff0cb0,0,2,229.0,810591.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
538,0x03490e,0,2,92.69,328095.0,0.0,0.0,"Mar 14, 2021","Mar 19, 2021"
539,0x6b4331,0,2,97.7,345829.0,167.7,593608.0,"Apr 1, 2021","Jun 26, 2021"
540,0x93d2b0,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
541,0x093eeb,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
542,0x838ca6,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
543,0xfbd8a3,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
544,0x849c1d,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
545,0xf7babf,0,2,0.0,0.0,0.0,0.0,"Aug 10, 2021","Aug 10, 2021"
546,0x3fc175,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
547,0x9b11aa,0,2,0.0,0.0,110.0,389367.0,"Feb 21, 2021","Mar 16, 2021"
548,0xc97fdd,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
